id,name,team,teamType,status,authType,category,toolCount,monthlyToolCallCount,totalToolCallCount,featuredLevel,toolNames,starterMessages,description
"299","PlayMCP 톺아보기","윤영로","INDIVIDUAL","APPROVED","NONE","여행/행사/문화/공연","3","31","239","0","find_mcp_servers|group_by_developer|find_mcp_server_by_id","10회 이상 호출된 서버들 중, 가장 최근에 추가된 서버는 뭐야?|현재 활성화된 서버를 보유한 개발자들을 활성 서버 수와 함께 알려줘|현재 활성화된 서버를 가장 많이 가진 개발자는 누구야?","카카오 PlayMCP에 등록된 MCP 서버들을 탐험하고 발견하는 여행의 시작! 🚀 수많은 서버들 속에서 당신만의 보물을 찾아보세요 ✨ [주요 도구] - 서버 목록 조회: 다양한 기준으로 등록된 서버를 조회할 수 있습니다. - 필터 조건) 개발자 이름, 최소 호출 수(월별/전체) - 개발자 정보 조회: 등록된 서버를 개발자별로 정리하여 조회할 수 있습니다. - 필터 조건) 개발자 이름, 활성화 서버 보유 유무(월간 사용량 10 이상) - 서버 상세 조회: 등록된 서버의 세부 정보를 조회할 수 있습니다. [사용 예시] - 특정 개발자가 등록한 서버 목록을 알고 싶을 때 - 조건에 맞는 서버의 상세 정보를 조회하고 싶을 때 - 조건에 맞는 서버의 세부 정보를 조회하고 싶을 때 [주의사항] - 최초 호출 시, 잠시 응답이 지연될 수 있습니다. 조금 뒤 재시작해주세요. [Github] https://github.com/sad-zero/playmcp-viewer"
"62797757789818719","스타트랙(Start-Rec)","JoShua","INDIVIDUAL","APPROVED","NONE","채용/커리어/창업","6","30","30","0","get_job_readiness_profile|search_public_recruitments|map_major_to_careers|get_job_competencies|find_training_path|find_certifications","백엔드 취업준비생이야. 역량·자격증·국비강의 알려줘|기계공학과 진로랑 자격증, 공채 알려줘|마케터 무료 훈련·자격증 추천해줘","스타트랙(Start-Rec)은 취준생을 위한 직무 준비 로드맵 도우미입니다. 채용·훈련 단순 검색을 넘어 *공공데이터를 엮어 '무엇을 갖춰 어떻게 준비할지'를 설계합니다. 목표 직무를 말하면 NCS 요구 역량, 유리한 국가자격, 보완 국비 훈련과정, 참고 공채를 묶어 준비도 프로필로 제공합니다. 전공으로 진로를 탐색하거나 역량·자격증·훈련·무료강좌를 따로 조회할 수도 있습니다. IT부터 기계·전기·회계·영업까지 직군 전반을 지원하며 모두 실데이터에 근거합니다. *공공데이터: 고용24·HRD·NCS·큐넷·K-MOOC"
"342","키즈허브","isnow890","INDIVIDUAL","APPROVED","NONE","헬스/의료/안전","18","30","697","0","find_emergency_room|find_daycare_by_coordinates|search_daycare_by_name|compare_kindergartens|find_kindergarten_by_coordinates|neis_school_schedule|get_museum_places|analyze_child_growth|list_vaccinations_by_age|get_vaccination_clinics|get_popular_books_by_age|search_academies|search_seoul_kids_cafes|search_welfare_services|kakao_mobility_route|kakao_local_address|get_kindergarten_details|neis_school_search","오목교역 1번출구 주변에 지금 진료 가능한 응급실 찾아줘.|행신역 주변 어린이집들 대기현황좀 알려줄래?|발산역 사거리 주변에 우주 좋아하는 아이랑 갈만한 곳 좀 추천해줘","아이를 키우며 누가 대신 찾아줬으면 좋겠다 싶었던 필수 정보, 이제 AI를 활용해 찾아보세요. 키즈허브는 부모님의 마음으로 만든 육아 정보 MCP입니다. [서비스 소개] https://kids-hub-assist.vercel.app 🚨 위급 상황: 실시간 응급실 가용 병상과 가장 가까운 진료 시설을 즉시 찾아줍니다. 👶 보육/대기: 어린이집 입소 대기 현황, 내 주변 유치원 분석부터 동네 학원 정보와 학교 학사일정까지 꼼꼼하게 챙겨드립니다. 🎨 문화/여가: 아이 취향 맞춤 문화시설, 서울형 키즈카페, 전국 도서관 인기 대출 도서를 알려줍니다. 💪 건강/복지: 성장 상태 분석, 예방접종 일정과 지정 병원, 정부 복지 혜택까지 확인하세요. 🚗 이동/편의: 카카오 모빌리티를 활용하여 목적지까지의 예상 소요 시간과 택시 요금 정보를 안내합니다. 각 정보는 전용 웹 리포트로 제공되어 확인과 공유가 편리합니다. ""키즈허브로 뭐 할 수 있어?"" 라고 물어보세요!"
"61059290848344507","NotionTalk","개발자 O씨","INDIVIDUAL","APPROVED","OAUTH","생산성/문서/개발","9","29","29","0","search|get_page|create_page|list_databases|query_database|add_database_item|update_page|update_database_item|archive_block","회의록 페이지 만들어줘 — 참석자: 김팀장, 이대리 / 주제: Q3 예산|프로젝트 DB에서 진행중인 항목만 보여줘|내 노션에서 '회의록' 검색해줘","""카톡에서 노션 좀 정리해줘."" NotionTalk은 이 한마디를 진짜 동작시키는 한국어 MCP입니다. 토큰도, 영어도, page_id도 없이 'Notion 연결' 한 번이면 끝. 한국 첫 Notion 공식 앰버서더로서 공식적으로 Notion 개발팀에 승인을 받아 개발을 진행한 MCP 입니다."
"23","학교 급식 정보","Kakao","BUSINESS","APPROVED","NONE","교육/보육/학교","1","29","1264","0","get_school_meal","압구정초등학교의 오늘 점심 메뉴가 뭐야?|경기고등학교의 이번주 점심 식단을 알려줘|산운초등학교의 오늘 점심 메뉴는 몇 칼로리야?","전국의 초/중/고등학교 및 특수학교 정보를 조회할 수 있습니다. 이 MCP는 ""나이스 교육정보 개방 포털""의 API를 사용합니다. 학교 방학 중에는 급식 정보가 제공되지 않을 수 있으니 참고하세요."
"114","IT 뉴스, 세미나/컨퍼런스 일정, 기술 블로그 검색","클라우드101","INDIVIDUAL","APPROVED","NONE","생산성/문서/개발","3","27","275","0","Tech_Blog|News_Article|Meetup_Webinar_Conference_Schedule","최신 뉴스는?|컨퍼런스 일정은?|LLM에 대한 문서 찾아줘.","- IT 뉴스, 소식, 기사 검색 - 밋업, 세미나, 웨비나 또는 컨퍼런스 일정 조회 - 기술 문서 조회 * MCP Endpoint - https://mcp.cloud101.kr * 참고 - https://cloud101.kr"
"58216128643641338","초·중·고 수업시간표","Chai","INDIVIDUAL","APPROVED","NONE","교육/보육/학교","4","26","26","0","search_school|get_timetable|get_weekly_timetable|get_timetable_range","서울고등학교 내일 시간표 알려줘|부산국제고 2학년 5반 오늘 1교시 뭐야?|한국과학영재학교 6월 둘째 주 시간표","NEIS Open API 의 시간표 endpoint 4개 (elsTimetable·misTimetable·hisTimetable·spsTimetable) 를 통합한 MCP 서버입니다. 학교 종류 (초등·중·고·특수) 를 자동 인지해 적절한 endpoint 로 분기합니다. 주요 기능 - 학교명으로 학교 검색 → 시간표 조회에 필요한 코드 + 학교 종류 반환 - 특정 날짜·주간·기간 시간표 조회 (학년·반 필터) - 고등학교는 특별실·학과·계열 추가 필드 노출 데이터 범위: NEIS 등록 전국 학교 (초·중·고·특수). 시도교육청 입력 수업시간표. 데이터 라이선스: NEIS 별도 약관 — NEIS Open API 인증: 별도 회원가입·로그인 불필요. PlayMCP 호스트가 사용자 게이트 담당."
"60595505058591878","교권 지킴이","Techkwon","INDIVIDUAL","APPROVED","NONE","교육/보육/학교","6","24","24","0","classify_complaint|get_legal_basis|get_response_procedure|draft_response|get_support_resources|create_complaint_record","학부모가 매일 같은 내용으로 전화해서 힘들어요, 어떻게 대응하죠?|아동학대로 신고하겠다는 협박을 받았어요, 어떻게 해야 하나요?|교권침해를 당하면 어디에 도움을 요청하나요?","교사를 위한 교권침해·악성 민원 대응 안내 MCP. 상황 분류, 관련 법적 근거(교원지위법·정당한 생활지도 면책 등), 단계별 대응 절차·증거수집, 응대 문구 초안, 지원기관(1395·교원배상책임보험 등), 민원 기록 대장을 제공합니다. 모든 안내는 law.go.kr로 검증된 근거·출처를 포함하는 참고용 정보이며 법률자문이 아닙니다. A guidance MCP helping Korean teachers handle rights infringement and malicious complaints — with verified legal sources."
"461","카톡 모임 플래너","lots-o","INDIVIDUAL","APPROVED","NONE","생활/로컬/교통","4","24","132","0","place_search_candidates|place_search_nearby|route_get_car_summary|meetup_summary","홍대 근처 맛집 5개 추천해줘|강남역 출발 기준 이동시간도 같이 비교해줘|모임 최종 장소를 기준으로  확정 안내 요약해줘","🗓️ 모임 잡기 1분 컷! 📍장소 추천(카카오 로컬) → 🚗이동시간 비교(카카오모빌리티) → 🧾모임확정 정보 요약(시간/장소/지도링크/이동요약 자동 정리) → 📅톡캘린더 자동 등록 → 💬카톡 ‘나에게’ 공지 전송까지 자동으로 처리합니다. ⚙️ 사용 팁: 원활한 이용을 위해 PlayMCP에서 ‘톡캘린더’와 ‘나에게 보내기(나챗방)’ 도구를 함께 활용해보세요. “어디서 만나지?” 고민 없이 바로 확정하세요."
"59215212913406463","해양 조업, 낚시 정보","Chai","INDIVIDUAL","APPROVED","NONE","교육/보육/학교","5","22","22","0","get_tide|get_tidal_current|get_water_temperature|get_marine_weather|get_fishing_restriction","내일 부산 만조 시간 알려줘|동해 수온|오늘 부산 풍속 파고","한국 연안에서 낚시·조업을 준비할 때 필요한 핵심 5가지 정보를 자연어로 질의합니다. 수록 데이터 - 조석예보(고/저조): 국립해양조사원 130+ 예보지점 - 조류예보(시계열): 국립해양조사원 250+ 예보지점 (유향·유속) - 실시간 수온: 국립수산과학원 (30분 단위, 표층/중층/저층) - 해상 기상: 기상청 단기예보 (풍속·풍향·파고) - 금어기·금지체장: 수산자원관리법 시행령 (정적, 자동 갱신 예정) 주요 질의 예 - ""내일 부산 만조 언제?"" - ""오늘 비진도 조류 세기"" - ""동해 양식장 수온"" - ""오늘 부산 풍속·파고"" - ""지금 감성돔 잡아도 돼?"" 미제공 (공공 데이터 부재) - 실시간 조황·채비·포인트 (민간 정보) - 면세유 가격 (어선 면세유 별도 데이터셋 없음) - V-Pass / 어선안전 (해양경찰청 자체 시스템) 데이터 출처 - 국립해양조사원 (data.go.kr) - 국립수산과학원 (별도 OpenAPI) - 기상청 단기예보 (data.go.kr"
"57774809962032945","한국 축제·행사 안내","Chai","INDIVIDUAL","APPROVED","NONE","여행/행사/문화/공연","5","21","21","0","search_festival|search_events_by_area|search_events_by_keyword|get_event_detail|search_this_week_festivals","이번 주 서울 축제 뭐 있어?|6월에 부산에서 열리는 축제 알려줘|벚꽃 축제 어디서 해?","한국관광공사 공식 데이터로 전국 축제·공연·행사를 검색·조회하는 MCP. ""이번 주 부산 축제"", ""벚꽃 축제"", ""강릉 경포벚꽃축제 자세히"" 같은 자연어 질문에 답합니다."
"77","실시간 코인 정보","퀀트","INDIVIDUAL","APPROVED","NONE","금융/투자/사업","7","21","132","0","get_coin_price|get_top_gainers|get_top_losers|get_market_overview|get_kimchi_premium|get_fear_greed_index|get_coin_dominance","비트코인, 이더리움 김치 프리미엄 알려줘|오늘 급등한 코인 상위 10개 보여줘|현재 시장 공포탐욕지수와 도미넌스 분석해줘","실시간 암호화폐 가격 조회, 24시간 급등/급락 코인 TOP 10, 업비트-해외거래소 간 김치 프리미엄 계산, 시장 공포탐욕지수, 비트코인/이더리움 도미넌스 분석 등 7가지 전문 기능을 제공합니다. CoinGecko, 업비트 등 신뢰할 수 있는 데이터 소스를 실시간 연동하여 종합적인 암호화폐 시장 분석 정보를 제공합니다. ※ 정보 제공용으로 투자 권유가 아니며, 데이터 정확성을 보장하지 않습니다. 모든 투자 결정은 본인 책임입니다."
"327","점심 골라줘! (술자리도 가능👌)","Blake","INDIVIDUAL","APPROVED","NONE","생활/로컬/교통","1","20","149","0","RestaurantRandomPick_all","경기 성남시 분당구 황새울로200번길 45 식사 추천해줘|경기 성남시 분당구 성남대로 333 식당 추천|경기 성남시 분당구 성남대로 601 회식자리","주소와 함께 식사/술 중 하나를 요청하면, 1곳을 골라줍니다! - 🍴식사 : 식당 1개 랜덤 추천 + 가까운 카페 3개 - 🍺술 : 주점 1개 랜덤 추천 * 카카오맵API의 정보를 활용합니다"
"62","병원 · 약국 정보 조회","Kakao","BUSINESS","APPROVED","NONE","헬스/의료/안전","11","20","217","0","get_pharmacy_list_tool|get_pharmacy_region_tool|get_pharmacy_detail_tool|get_multiple_pharmacy_details_tool|search_hospitals_tool|search_baby_hospitals_tool|get_hospitals_by_location_tool|get_baby_hospitals_by_location_tool|get_hospital_detail_tool|get_holiday_emergency_list_tool|get_holiday_emergency_by_location_tool","삼평동에서 야간에 진료하는 소아과 알려줘|강남구에서 토요일에 문여는 약국 목록을 찾아서 전화번호도 알려줘|이번 추석에 삼평동에서 진료 가능한 병원 알려줘","지역 단위로 병원/약국을 조회하고, 병원/약국에 대한 상세 정보를 확인할 수 있습니다. - 특정 지역의 병원/약국 정보를 조회할 수 있습니다. - 명절 및 휴일에 이용가능한 병원/약국 정보를 조회할 수 있습니다. - 이 MCP 는 공공데이터를 사용합니다. 사용량에 따라서 일시적으로 조회되지 않을 수 있습니다"
"60570429235967031","학교생활 도우미","Techkwon","INDIVIDUAL","APPROVED","NONE","교육/보육/학교","7","17","17","0","search_school|get_meal|get_timetable|get_academic_schedule|get_school_profile|search_academy|get_class_info","서울고등학교 오늘 급식 알려줘|서울중학교 1학년 3반 이번 주 시간표 보여줘|서울중학교 이번 달 학사일정 알려줘","NEIS(나이스) 교육정보 개방 포털 기반으로 전국 초·중·고·특수학교의 급식·시간표·학사일정·학과/계열·학원·학급 정보를 조회합니다. 학교 이름만 말하면 AI가 알아서 찾아줘요. Query meals, timetables, academic schedules, departments, academies and class info for Korean schools via the NEIS open data portal — just say a school name."
"58208758223908775","NEIS 학원교습소 정보","Chai","INDIVIDUAL","APPROVED","NONE","교육/보육/학교","3","17","17","0","search_academy|get_academy_detail|list_education_offices","강남구 영어 학원 알려줘|분당구 수학 학원 검색|""이김"" 학원 찾아줘","NEIS Open API 의 acaInsTiInfo 엔드포인트를 바탕으로 전국 시도교육청에 등록된 학원·교습소를 자연어로 탐색할 수 있는 MCP 서버입니다. 주요 기능 - 시도교육청·시군구·분야·이름 조합 검색 (""강남구 영어 학원"", ""분당 수학"") - 단일 학원 상세 — 전화·도로명주소·교습비 내역·정원·교습과정·설립일 - 17개 시도교육청 코드 안내 도우미 데이터 범위: NEIS 등록 전국 학원·교습소 (서울만 약 2.5만 건). 시도교육청 인허가 정보 기반. 데이터 라이선스: NEIS 별도 약관 — NEIS Open API 인증: 별도 회원가입·로그인 불필요. PlayMCP 호스트가 사용자 게이트 담당."
"363","띵동 - 택배 추적기","신성수","INDIVIDUAL","APPROVED","NONE","헬스/의료/안전","6","16","5277","0","checkFraud|searchConvenienceStores|searchUnipathProgress|trackParcel|trackerCompanyList|checkUrlSafety","롯데택배의 123456789 운송번호 상태를 조회하고 싶어|2024년 1234567890 세관통과 기록을 조회하고 싶어|1234567890 사기계좌번호인지 조회해줘","모르는 번호로 온 ""주소지 불명"" 혹은 ""미수령 택배"" 문자에 가슴 철렁하셨나요? 이제 출처가 불분명한 SMS 링크를 누르는 위험 대신, 안전한 MCP로 당신의 소중한 물건들을 지키세요. 단순한 배송 조회를 넘어, 사기 예방부터 세관 통과까지! 당신의 '지름'이 무사히 현관 앞에 도착할 때까지 MCP가 24시간 밀착 마크합니다. 주요 기능 실시간 배송 추적: 내 택배가 지금 어디쯤 오고 있는지 한눈에 확인하세요. 세관 통과 실시간 조회: 해외에서 오는 설레는 선물, 통관 진행 상태를 바로 알려드려요. 사기 이력 조회: 의심스러운 번호나 계좌, 이메일이 사기에 사용된 적이 있는지 미리 확인하고 예방하세요. URL 안전 검사: 문자 메시지에 포함된 링크가 피싱 사이트인지 클릭 전 안전하게 검사해 드려요. 편의점 위치 조회: 택배를 보내거나 받을 수 있는 가장 가까운 편의점을 찾아드려요. 지원 택배사 확인: 국내외 수많은 택배사 중 내가 찾는 곳이 있는지 바로 확인하세요."
"277","다이어그램 생성기","이호민","INDIVIDUAL","APPROVED","NONE","생산성/문서/개발","3","16","117","0","mermaid_list_diagram|mermaid_diagram_syntax|mermaid_to_image","회원가입 플로우차트: 이메일→인증→완료...|서비스 구조도: React, Node.js, DB...|이 Mermaid 코드 렌더링: graph TD...","텍스트만으로 다양한 다이어그램을 쉽게 만들어주는 MCP입니다. 플로우차트, 시퀀스 다이어그램, 마인드맵, 간트 차트 등 22가지 다이어그램을 코드 없이 자연어로 요청하면 이미지로 생성해 드립니다. 주요 기능: • 다이어그램 종류 안내 - 어떤 다이어그램이 적합한지 추천 • 문법 가이드 제공 - 직접 작성하고 싶을 때 공식 문법 안내 • 이미지 생성 - PNG/SVG 형식으로 즉시 렌더링되어 쉽게 복사 가능 ""로그인 과정을 플로우차트로 보여줘"" 처럼 말씀하시면 됩니다."
"78","포커 텍사스 홀덤 서포트 AI","퀀트","INDIVIDUAL","APPROVED","NONE","게임/엔터테인먼트/운세","14","16","52","0","parse_hand|get_opening_range|analyze_hand_strength|get_calling_range|evaluate_hand_strength|analyze_poker_situation|calculate_pot_odds|get_betting_recommendation|analyze_3bet_defense|estimate_opponent_range|analyze_bluff_catch|analyze_board_texture|get_multiway_strategy|calculate_outs_and_odds","컷오프에서 AKs 받았는데 프리플랍에서 어떻게 플레이해야 할까요?|UTG에서 오픈할 수 있는 핸드 알려주세요|버튼 AA로 As7c2s에서 어떻게 베팅할까요?","🃏 텍사스 홀덤 실력 향상의 최고 파트너! 프로급 포커 전략을 AI가 실시간으로 서포트해드립니다. ✅ 포지션별 최적 레인지 분석 ✅ 팟오즈 & 승률 자동 계산 ✅ 상대방 성향 분석 & 블러프 감지 ✅ 보드 분석 & 베팅 사이징 추천 ✅ 멀티웨이 상황 전략 가이드"
"62862699968647462","무디의 영어단어장","스무스","INDIVIDUAL","APPROVED","OAUTH","교육/보육/학교","7","15","15","0","suggest_study_words|search_word|get_word_detail|get_due_reviews|complete_reviews|save_words|next_review","아이엘츠 단어 10개 추천해줘|오늘 복습할 단어 알려줘|오늘 복습 완료 처리해줘","Smoveth(스무스) 영어 학습 단어장 MCP. 영어 사전에서 목표·난이도별 학습 단어를 추천하고(예: 아이엘츠용 고급 단어), 사용자의 개인 단어장에서 오늘 복습할 단어를 알려주거나 복습을 완료 처리하고, 추천 단어를 단어장에 저장합니다. 개인 단어장 기능은 OAuth 로그인 후 사용합니다."
"62388884054524972","인천공항 대중교통","Chai","INDIVIDUAL","APPROVED","NONE","교육/보육/학교","5","15","15","0","airport_bus|airport_shuttle_next|airport_shuttle_schedule|airport_taxi|airport_train","강남에서 인천공항 가는 공항버스 알려줘|지금 인천공항 T1 택시 대기시간 어때?|서울역에서 인천공항T2 직통 다음 열차 언제야?","인천국제공항 ↔ 전국 4종 교통 (공항버스/무료셔틀/택시/공항철도 AREX) 실시간 운행/시간표/요금/대기시간 통합 조회. - 공항버스: 권역별 노선·시간표·요금·승차장 (서울/경기/강원/충청/경상/전라/인천) - 무료 셔틀: T1↔T2↔AICC 등 27개 정류장 도착 예측·시간표 (실시간) - 택시: T1/T2 지역별(서울/인천/경기/우등/밴) 대기수·대기시간·승차장 (1분 단위) - 공항철도 AREX: 18개 역 일반/직통 운행 정보 (D-3~D+3) 데이터 출처: 인천국제공항공사 OpenAPI (data.go.kr B551177) 4종 dataset 라이선스: 공공누리 제1유형 (출처표시) 인증: 별도 회원가입·로그인 불필요"
"112","OX 퀴즈 게임","Kakao","BUSINESS","APPROVED","NONE","게임/엔터테인먼트/운세","6","15","1059","0","startGame|submitAnswer|getStatus|endGame|registerScore|getLeaderboard","OX 퀴즈 게임을 시작해 줘|OX 퀴즈 게임의 현재 랭킹을 보여줘|OX 퀴즈 게임에서 닉네임 춘식이의 순위를 알려줘","OX 퀴즈 게임을 할 수 있습니다. OX 퀴즈 게임 시작이라고 입력하면 문제가 제출되고, O 또는 X로 답변하여 퀴즈를 풉니다. 틀릴 때까지 게임은 계속됩니다. 틀리면 게임이 종료되고 내 닉네임을 입력하면 전체 랭킹에 등록됩니다. 전체 랭킹에서 100위까지의 순위를 볼 수 있습니다. 중간에 그만하고 싶다면, ""게임 종료"" 라고 입력해 주세요."
"30","학교 시간표 정보","Kakao","BUSINESS","APPROVED","NONE","교육/보육/학교","1","15","820","0","get_timetable","압구정초등학교 3학년 2반의 오늘 시간표를 알려줘|대치중학교 2학년 3반 영어 수업은 무슨 요일에 있어?|경기고등학교 1학년 2반의 수학 수업은 언제야?","전국 초등학교, 중학교, 고등학교의 시간표 정보를 조회할 수 있습니다. - 오늘 또는 특정 날짜를 지정해서 시간표를 조회할 수 있습니다. - 이번주 전체의 시간표를 한번에 조회할 수도 있습니다. - 이 MCP 는 공공데이터를 사용합니다. 사용량에 따라서 일시적으로 조회되지 않을 수 있습니다"
"61883666715951405","급똥 서울","카레제육","INDIVIDUAL","APPROVED","NONE","생활/로컬/교통","4","14","14","0","find_nearest_toilets|search_toilets|get_toilet|dataset_info","한강공원 근처 화장실|강동구에 공중화장실 어디 있어?|강남역 근처 장애인 화장실 있는 곳","서울에서 급하게 화장실을 찾아야 할 때 사용하는 서비스입니다. 내 위치를 알려주면 가장 가까운 공중화장실을 거리순으로 찾아주고, 그중 지금 문이 열려 있는 곳만 골라서 보여줄 수도 있습니다. 위치를 모르거나 특정 동네에서 찾고 싶으면 ""강남구"", ""한강공원""처럼 지역이나 이름으로 검색할 수도 있습니다. 결과에는 단순히 위치만 나오는 게 아니라, 지금 이용 가능한지, 거리가 얼마인지, 장애인 화장실이 있는지, 기저귀 교환대 같은 편의시설이나 비상벨이 있는지, 운영 시간과 전화번호까지 함께 알려줍니다. 한마디로 ""지금 내 주변에서 바로 갈 수 있는 화장실""을 빠르게 찾아주는 도우미입니다."
"505","취업도우미 Work24 MCP","kyori00","INDIVIDUAL","APPROVED","NONE","채용/커리어/창업","7","14","38","0","find_recruit_notice_tool|get_recruit_detail_tool|find_training_course_tool|get_training_course_detail_tool|find_strong_company_tool|list_youth_programs_tool|match_youth_programs_tool","“판교 근처에서 백엔드 개발자 채용 공고 찾아줘.”|“국민내일배움카드로 들을 수 있는 AI·데이터 분석 교육 추천해줘.”|“지금 상황에서 신청할 수 있는 청년 일경험·취업역량 강화 프로그램 알려","고용24(워크넷, HRD-Net) OPEN API를 활용해 공채정보, 직업훈련 과정 등을 조회하고, 취준생에게 맞는 일자리·훈련·청년 프로그램을 찾아주는 MCP입니다"
"62496720709273798","KTX·SRT 시간표","Chai","INDIVIDUAL","APPROVED","NONE","교육/보육/학교","4","13","13","0","search_trains|list_stations|list_train_types|list_cities","내일 서울에서 부산 KTX 시간표 알려줘|대전역에서 출발하는 무궁화호|서울 시내 기차역 목록","코레일 KTX/SRT/새마을호/무궁화호 등 시간표·잔여석·요금 검색. 도구 4개 - search_trains(dep_station, arr_station, dep_date, train_grade): 출발/도착역 + 날짜로 열차 검색 - list_stations(city_code): 시도별 기차역 전체 목록 - list_train_types(): 차종 코드 매핑 (KTX/SRT/새마을호 등 14종) - list_cities(): 시도 코드 목록 (서울/부산 등 15개) 데이터: 한국철도공사 코레일 (data.go.kr 15098552) 라이선스: 공공누리 1유형 (출처표시) 인증: 별도 회원가입·로그인 불필요"
"62102347353997827","싸인전에 · 계약 건강검진","똘맹이","INDIVIDUAL","APPROVED","NONE","헬스/의료/안전","5","13","13","0","analyze_contract|explain_for_family|explain_term|suggest_negotiation|situation_guide","이 전세 계약서 사진 봐줘 — 위험한 조항 있어?|이 근로계약서에 나한테 불리한 조항 있는지 확인해줘|전세 계약하기 전에 뭐를 확인해야 해?","계약서·약관을 사인하기 전에, 사진 한 장으로 30초 만에 위험을 점검해드립니다. 전월세·근로·약관·용역 계약의 독소조항을 잡아내고, 빠진 보호장치(확정일자·전입신고·전세보증보험 특약 등)를 역탐지하며, 국토부 실거래가로 깡통전세(전세가율)를 교차검증합니다. 계약 안전도 점수·등급, 관련 법 조문 인용, 실제 피해사례·예상피해·권장 수정안, 협상 문구까지 카드 한 장으로 정리해드려요. 사진·PDF·텍스트 모두 입력 가능. ※ 법률 자문이 아닌 참고용 1차 점검이며, 중요한 계약은 전문가 확인을 권장합니다."
"61101225885612610","말조심","hwkwon","INDIVIDUAL","APPROVED","NONE","생산성/문서/개발","2","13","13","0","check_text|explain_term","이거 괜찮아? ""결정장애라 메뉴 못 고르겠어""|회사 공지 점검해줘: ""여직원들은 다과 준비 부탁드립니다.""|'잼민이'가 무슨 뜻이고 왜 문제가 될 수 있어?","무심코 따라 쓴 말이 누군가에겐 상처가 될 수 있어요. '말조심'은 카톡·메신저에 메시지를 보내기 전에, 성별·세대 갈등 표현, 혐오·차별, 역사적 비극 희화화, 맥락상 민감한 표현이 없는지 AI가 문맥을 읽어 짚어주고 더 안전한 대안을 제안하는 도구입니다. 헷갈리는 표현의 뜻과 왜 민감한지도 물어볼 수 있어요. 단순 금칙어 차단이 아니라, 같은 표현이라도 날짜·사건·맥락의 조합까지 함께 살펴 중립적으로 판단합니다. 최신 이슈 지식베이스를 근거로 삼고, 입력한 내용은 저장하지 않아요. 개인 메시지 뿐만 아니라, 회사나 조직의 공지·홍보물까지 보내거나 올리기 전에 한 번 점검해 보세요. ▶ 향후 업데이트 예정: 문서(PDF 등)·이미지 첨부 검수(멀티모달 OCR), 문제 구간 하이라이트·원탭 안전 문장 변환 등."
"32985376473784056","특허정보 편리한 조회","신수철","INDIVIDUAL","APPROVED","NONE","법률/공공/행정","3","13","28","0","kipris_patent_search|kipris_patent_detail|kipris_applicant_search","인공지능 자율주행 관련 특허 검색해줘|삼성에스디아이가 최근 3년간 출원한 특허 보여줘|출원번호 1020240129747 특허 상세정보 알려줘","한국 특허정보 검색 (KIPRIS Plus) 특허청 KIPRIS Plus API를 활용한 한국 특허/실용신안 검색 서비스입니다. 주요 기능: 키워드 검색: 기술 분야별 특허 검색 (AND/OR/NOT 연산자 지원) 출원인 검색: 회사명·개인명으로 보유 특허 조회 (날짜 범위 지정 가능) 상세정보 조회: 출원번호로 서지정보, 발명자, 출원일 등 확인 기술 트렌드 분석, 경쟁사 특허 현황 파악, 선행기술조사 등에 활용할 수 있습니다."
"514","서울의 탐정","불혹코딩","INDIVIDUAL","APPROVED","NONE","생활/로컬/교통","7","13","50","0","tool_start_game|tool_check_weather|tool_search_place|tool_view_evidence|tool_get_hint|tool_submit_answer|tool_get_leaderboard","서울의 탐정 게임 시작해줘|마포구 날씨 확인해줘|홍대 카페 검색해줘","🕵️ 서울의 탐정 - MCP 기반 추리 어드벤처 게임 실제 기상청 날씨 데이터와 카카오맵 장소 정보가 게임의 단서가 됩니다. 📍 에피소드 1: 사라진 예술가 (홍대) 📍 에피소드 2: 한강의 메시지 (여의도) 🎮 기능: - 실시간 날씨로 알리바이 검증 - 장소 검색으로 단서 수집 - 점수 및 랭킹 시스템 - 3단계 난이도 추리력을 발휘해 사건을 해결하세요!"
"249","[부산]농수산물도매가","이호민","INDIVIDUAL","APPROVED","NONE","커머스/쇼핑/배송","5","13","127","0","get_wholesale_price|list_categories|list_products|search_kinds|calculate_total_price","오늘 딸기 도매가 알려줘|사과 10kg 구매하면 얼마야?|채소류에 어떤 품목이 있어?","부산 반여농산물도매시장의 실시간 경매 데이터를 제공하는 MCP 서버입니다. 오늘 딸기 시세가 궁금하신가요? 배추 10kg 도매가를 알고 싶으신가요? 품목명으로 검색하면 등급별 가격, 산지, 거래량을 즉시 확인할 수 있습니다. 마트 가격과 도매가 비교, 대량 구매 예산 산정, 농산물 시세 트렌드 파악에 활용하세요. 16,000개 이상의 품종 데이터를 지원합니다."
